pid,lat,lon,elev,ptype
NAm-Manitoba.D'Arrigo.2006__uncertainty1s__2,58.0,-94.0,100.0,wood.uncertainty1s
NAm-Manitoba.D'Arrigo.2006__EPS,58.0,-94.0,100.0,wood.eps
NAm-Manitoba.D'Arrigo.2006__core,58.0,-94.0,100.0,wood.core
Aus-TakapariCedar.Xiong.2000__ringWidth,-40.07,175.98,820.0,wood.ring width
NAm-GreenLake.Menounos.2006__thickness,50.2,-122.9,640.0,lakesediment.varve thickness
NAm-GreenLake.Menounos.2006__sampleCount,50.2,-122.9,640.0,lakesediment.samplecount
NAm-AlmondButterLower.D'Arrigo.2005__sampleCount,65.2,-162.2,168.0,wood.samplecount
NAm-AlmondButterLower.D'Arrigo.2005__segmentLength,65.2,-162.2,168.0,wood.segmentlength
NAm-AlmondButterLower.D'Arrigo.2005__ringWidth,65.2,-162.2,168.0,wood.ringwidth
NAm-AlmondButterLower.D'Arrigo.2005__ringWidth__2,65.2,-162.2,168.0,wood.ring width
NAm-AlmondButterLower.D'Arrigo.2005__residualChronology,65.2,-162.2,168.0,wood.residualchronology
NAm-AlmondButterLower.D'Arrigo.2005__ARSTAN,65.2,-162.2,168.0,wood.arstan
NAm-AlmondButterLower.D'Arrigo.2005__correlationCoefficient,65.2,-162.2,168.0,wood.correlationcoefficient
NAm-AlmondButterLower.D'Arrigo.2005__RBAR,65.2,-162.2,168.0,wood.rbar
NAm-AlmondButterLower.D'Arrigo.2005__uncertainty1s,65.2,-162.2,168.0,wood.uncertainty1s
NAm-AlmondButterLower.D'Arrigo.2005__uncertainty1s__2,65.2,-162.2,168.0,wood.uncertainty1s
NAm-AlmondButterLower.D'Arrigo.2005__EPS,65.2,-162.2,168.0,wood.eps
NAm-AlmondButterLower.D'Arrigo.2005__core,65.2,-162.2,168.0,wood.core
Ocn-RAPiD-12-1K.Thornalley.2009__temperature,62.08,-17.82,-1938.0,marinesediment.mg/ca
Ocn-RAPiD-12-1K.Thornalley.2009__Mg/Ca,62.08,-17.82,-1938.0,marinesediment.mg/ca
Ocn-RAPiD-12-1K.Thornalley.2009__temperature__2,62.08,-17.82,-1938.0,marinesediment.temperature
Ocn-RAPiD-12-1K.Thornalley.2009__Mg/Ca__2,62.08,-17.82,-1938.0,marinesediment.mg/ca
Asi-MONG011.Jacoby.2006__ringWidth,48.13,100.27,3700.0,wood.ring width
Asi-INDI015.Borgaonkar.2013__ringWidth,31.2,77.23,3150.0,wood.ring width
Asi-NEPA015.Krusic.2013__ringWidth,28.38,83.7,3600.0,wood.ring width
Arc-DevonIceCap.Fisher.1983__d18O,75.33,-82.5,1800.0,glacierice.d18o
Ocn-HoutmanAbrolhosHAB05B.Zinke.2014__Sr/Ca,-28.4609,113.772,-8.0,coral.sr/ca
Eur-CoastofPortugal.Abrantes.2011__temperature,41.1,-8.9,-80.0,lakesediment.alkenone
Asi-BT010.Cook.2010__ringWidth,27.25,89.38,2150.0,wood.ring width
Arc-LakePieni-Kauro.Luoto.2010__temperature,64.28,30.12,188.4,lakesediment.chironomid
NAm-BowSummit-PeytoLake.Luckman.2005__sampleCount,51.7,-116.5,2050.0,wood.samplecount
NAm-BowSummit-PeytoLake.Luckman.2005__segmentLength,51.7,-116.5,2050.0,wood.segmentlength
NAm-BowSummit-PeytoLake.Luckman.2005__ringWidth,51.7,-116.5,2050.0,wood.ringwidth
NAm-BowSummit-PeytoLake.Luckman.2005__ringWidth__2,51.7,-116.5,2050.0,wood.ring width
NAm-BowSummit-PeytoLake.Luckman.2005__residualChronology,51.7,-116.5,2050.0,wood.residualchronology
NAm-BowSummit-PeytoLake.Luckman.2005__ARSTAN,51.7,-116.5,2050.0,wood.arstan
NAm-BowSummit-PeytoLake.Luckman.2005__correlationCoefficient,51.7,-116.5,2050.0,wood.correlationcoefficient
NAm-BowSummit-PeytoLake.Luckman.2005__RBAR,51.7,-116.5,2050.0,wood.rbar
NAm-BowSummit-PeytoLake.Luckman.2005__uncertainty1s,51.7,-116.5,2050.0,wood.uncertainty1s
NAm-BowSummit-PeytoLake.Luckman.2005__uncertainty1s__2,51.7,-116.5,2050.0,wood.uncertainty1s
NAm-BowSummit-PeytoLake.Luckman.2005__EPS,51.7,-116.5,2050.0,wood.eps
NAm-BowSummit-PeytoLake.Luckman.2005__core,51.7,-116.5,2050.0,wood.core
NAm-LittlePineLake.Gajewski.1988__temperature,45.3,-91.5,330.0,lakesediment.pollen
Asi-SO90-39KG_SO130-275KL.Munz.2015__uncertaintyHigh,24.8333,65.9167,-695.0,marinesediment.uncertaintyhigh
Asi-SO90-39KG_SO130-275KL.Munz.2015__uncertaintyLow,24.8333,65.9167,-695.0,marinesediment.uncertaintylow
Asi-SO90-39KG_SO130-275KL.Munz.2015__temperature,24.8333,65.9167,-695.0,marinesediment.foraminifera
Ocn-CariacoBasin.Black.2007__temperature,10.77,-64.77,-450.0,marinesediment.mg/ca
Ocn-CariacoBasin.Black.2007__Mg/Ca,10.77,-64.77,-450.0,marinesediment.mg/ca
Ocn-CariacoBasin.Black.2007__temperature__2,10.77,-64.77,-450.0,marinesediment.temperature
Ocn-CariacoBasin.Black.2007__Mg/Ca__2,10.77,-64.77,-450.0,marinesediment.mg/ca
Asi-KunashirIsland.Demezhko.2009__ringWidth,43.955,145.725,2400.0,other.ringwidth
Asi-KunashirIsland.Demezhko.2009__temperature,43.955,145.725,2400.0,other.multiproxy
Ocn-Clipperton1b.Wu.2014__d18O,10.2773,-109.2131,-13.0,coral.d18o
Ocn-Clipperton1b.Wu.2014__Sr/Ca,10.2773,-109.2131,-13.0,coral.sr/ca
SAm-CentralAndes15.Neukom.2014__ringWidth,-41.17,-71.92,1300.0,wood.ring width
Asi-CHIN020.Li.2010__ringWidth,30.23,100.27,2150.0,wood.ring width
Asi-INDO005.D'Arrigo.2010__ringWidth,-5.5,122.8,4200.0,wood.ring width
Ocn-Nauru.Guilderson.1999__d18O,-0.533,166.9283,-14.0,coral.d18o
Ocn-Nauru.Guilderson.1999__d13C,-0.533,166.9283,-14.0,coral.d13c
Asi-CHIN045.Brauning.2013__ringWidth,29.62,94.67,2300.0,wood.ring width
Ocn-AlboranSea384B.Nieto-Moreno.2013__temperature,35.986,-4.7496,-1022.0,marinesediment.alkenone
Ant-TaylorDome.Steig.2000__d18O,-77.78,158.72,2365.0,glacierice.d18o
Ocn-SavusavuBay1F.Linsley.2006__d18O,-16.8167,179.2333,-10.0,coral.d18o
Ocn-SavusavuBay1F.Linsley.2006__Sr/Ca,-16.8167,179.2333,-10.0,coral.sr/ca
Ocn-Vanuatu.Gorman.2012__d18O,-15.94,166.04,-8.0,coral.d18o
Ocn-Vanuatu.Gorman.2012__d13C,-15.94,166.04,-8.0,coral.d13c
Asi-CHIN017.Li.2010__ringWidth,28.9,99.75,3500.0,wood.ring width
Asi-MONG019.Jacoby.2010__ringWidth,47.1,90.97,1100.0,wood.ring width
NAm-GraniteMountain.Graumlich.2003__sampleCount,47.3,-121.3,1530.0,wood.samplecount
NAm-GraniteMountain.Graumlich.2003__segmentLength,47.3,-121.3,1530.0,wood.segmentlength
NAm-GraniteMountain.Graumlich.2003__ringWidth,47.3,-121.3,1530.0,wood.ringwidth
NAm-GraniteMountain.Graumlich.2003__ringWidth__2,47.3,-121.3,1530.0,wood.ring width
NAm-GraniteMountain.Graumlich.2003__residualChronology,47.3,-121.3,1530.0,wood.residualchronology
NAm-GraniteMountain.Graumlich.2003__ARSTAN,47.3,-121.3,1530.0,wood.arstan
NAm-GraniteMountain.Graumlich.2003__correlationCoefficient,47.3,-121.3,1530.0,wood.correlationcoefficient
NAm-GraniteMountain.Graumlich.2003__RBAR,47.3,-121.3,1530.0,wood.rbar
NAm-GraniteMountain.Graumlich.2003__uncertainty1s,47.3,-121.3,1530.0,wood.uncertainty1s
NAm-GraniteMountain.Graumlich.2003__uncertainty1s__2,47.3,-121.3,1530.0,wood.uncertainty1s
NAm-GraniteMountain.Graumlich.2003__EPS,47.3,-121.3,1530.0,wood.eps
NAm-GraniteMountain.Graumlich.2003__core,47.3,-121.3,1530.0,wood.core
Asi-CHIN039.Fan.2013__ringWidth,28.03,99.02,3400.0,wood.ring width
Arc-Laanila.Lindholm.2013__MXD,68.4917,27.3333,265.0,wood.maximum latewood density
Arc-Laanila.Lindholm.2013__ringWidth,68.4917,27.3333,265.0,wood.ring width
Arc-Laanila.Lindholm.2013__humidificationIndex,68.4917,27.3333,265.0,wood.humidificationindex
Asi-MONG024.Jacoby.2010__ringWidth,48.5,88.5,3000.0,wood.ring width
NAm-Bennington.Luckman.2001__sampleCount,52.7,-118.3,1850.0,wood.samplecount
NAm-Bennington.Luckman.2001__segmentLength,52.7,-118.3,1850.0,wood.segmentlength
NAm-Bennington.Luckman.2001__ringWidth,52.7,-118.3,1850.0,wood.ringwidth
NAm-Bennington.Luckman.2001__ringWidth__2,52.7,-118.3,1850.0,wood.ring width
NAm-Bennington.Luckman.2001__residualChronology,52.7,-118.3,1850.0,wood.residualchronology
NAm-Bennington.Luckman.2001__ARSTAN,52.7,-118.3,1850.0,wood.arstan
NAm-Bennington.Luckman.2001__correlationCoefficient,52.7,-118.3,1850.0,wood.correlationcoefficient
NAm-Bennington.Luckman.2001__RBAR,52.7,-118.3,1850.0,wood.rbar
NAm-Bennington.Luckman.2001__uncertainty1s,52.7,-118.3,1850.0,wood.uncertainty1s
NAm-Bennington.Luckman.2001__uncertainty1s__2,52.7,-118.3,1850.0,wood.uncertainty1s
NAm-Bennington.Luckman.2001__EPS,52.7,-118.3,1850.0,wood.eps
NAm-Bennington.Luckman.2001__core,52.7,-118.3,1850.0,wood.core
Arc-CampCentury.Fisher.1969__d18O,77.17,-61.13,1880.0,glacierice.d18o
NAm-YosemiteParkEEingang.Briffa.1996__sampleCount,37.8,-119.3,3000.0,wood.samplecount
NAm-YosemiteParkEEingang.Briffa.1996__segmentLength,37.8,-119.3,3000.0,wood.segmentlength
NAm-YosemiteParkEEingang.Briffa.1996__ringWidth,37.8,-119.3,3000.0,wood.ringwidth
NAm-YosemiteParkEEingang.Briffa.1996__ringWidth__2,37.8,-119.3,3000.0,wood.ring width
NAm-YosemiteParkEEingang.Briffa.1996__residualChronology,37.8,-119.3,3000.0,wood.residualchronology
NAm-YosemiteParkEEingang.Briffa.1996__ARSTAN,37.8,-119.3,3000.0,wood.arstan
NAm-YosemiteParkEEingang.Briffa.1996__correlationCoefficient,37.8,-119.3,3000.0,wood.correlationcoefficient
NAm-YosemiteParkEEingang.Briffa.1996__RBAR,37.8,-119.3,3000.0,wood.rbar
NAm-YosemiteParkEEingang.Briffa.1996__uncertainty1s,37.8,-119.3,3000.0,wood.uncertainty1s
NAm-YosemiteParkEEingang.Briffa.1996__uncertainty1s__2,37.8,-119.3,3000.0,wood.uncertainty1s
NAm-YosemiteParkEEingang.Briffa.1996__EPS,37.8,-119.3,3000.0,wood.eps
NAm-YosemiteParkEEingang.Briffa.1996__core,37.8,-119.3,3000.0,wood.core
NAm-YosemiteParkEEingang.Briffa.1996__sampleCount__2,37.8,-119.3,3000.0,wood.samplecount
NAm-YosemiteParkEEingang.Briffa.1996__segmentLength__2,37.8,-119.3,3000.0,wood.segmentlength
NAm-YosemiteParkEEingang.Briffa.1996__density,37.8,-119.3,3000.0,wood.density
NAm-YosemiteParkEEingang.Briffa.1996__MXD,37.8,-119.3,3000.0,wood.maximum latewood density
NAm-YosemiteParkEEingang.Briffa.1996__residualChronology__2,37.8,-119.3,3000.0,wood.residualchronology
NAm-YosemiteParkEEingang.Briffa.1996__ARSTAN__2,37.8,-119.3,3000.0,wood.arstan
NAm-YosemiteParkEEingang.Briffa.1996__correlationCoefficient__2,37.8,-119.3,3000.0,wood.correlationcoefficient
NAm-YosemiteParkEEingang.Briffa.1996__RBAR__2,37.8,-119.3,3000.0,wood.rbar
NAm-YosemiteParkEEingang.Briffa.1996__uncertainty1s__3,37.8,-119.3,3000.0,wood.uncertainty1s
NAm-YosemiteParkEEingang.Briffa.1996__uncertainty1s__4,37.8,-119.3,3000.0,wood.uncertainty1s
NAm-YosemiteParkEEingang.Briffa.1996__EPS__2,37.8,-119.3,3000.0,wood.eps
NAm-YosemiteParkEEingang.Briffa.1996__core__2,37.8,-119.3,3000.0,wood.core
Ocn-CapeGhir.McGregor.2007__temperature,30.845,-10.0983,-355.0,marinesediment.alkenone
Ocn-CapeGhir.McGregor.2007__Uk37,30.845,-10.0983,-355.0,marinesediment.uk37
Ocn-CapeGhir.McGregor.2007__temperature__2,30.845,-10.0983,-355.0,marinesediment.temperature
Ocn-CapeGhir.McGregor.2007__Uk37__2,30.845,-10.0983,-355.0,marinesediment.uk37
Asi-SANGTS.PAGES2k.2013__ringWidth,33.65,107.8,3750.0,wood.ring width
Asi-UKHLWW.Schweingruber.2002__ringWidth,50.15,85.37,1750.0,wood.ring width
Arc-LakeE.D'Andrea.2011__temperature,67.0,-50.7,170.0,lakesediment.alkenone
Ocn-IfatyTul3.Zinke.2014__d18O,-23.3572,43.6195,-1.1,coral.d18o
Arc-StoreggaSlide.Sejrup.2011__d18O,63.76,5.26,-875.0,marinesediment.d18o
SAm-CentralAndes11.PAGES2k.2011__ringWidth,-40.1,-72.05,800.0,wood.ring width
Ocn-GarrisonBasin.Richey.2009__temperature,26.68,-93.93,-1570.0,marinesediment.mg/ca
Ocn-GarrisonBasin.Richey.2009__temperature__2,26.68,-93.93,-1570.0,marinesediment.temperature
Asi-TDBXJP.PAGES2k.2013__ringWidth,34.78,100.82,200.0,wood.ring width
Arc-LakeC2.Lamoureux.1996__thickness,82.83,-77.9,1.5,lakesediment.varve thickness
Asi-PAKI028.Cook.2013__ringWidth,35.4,74.12,2880.0,wood.ring width
Asi-RUSS219.Jacoby.2010__ringWidth,43.88,145.6,3920.0,wood.ring width
Asi-AltaiUlaganValley.Cook.2011__ringWidth,50.68,87.97,1300.0,wood.ring width
Ocn-MaloChannelEspirituSantoIsland.Kilbourne.2004__d18O,-15.7,167.2,-1.5,coral.d18o
Ocn-MaloChannelEspirituSantoIsland.Kilbourne.2004__Sr/Ca,-15.7,167.2,-1.5,coral.sr/ca
Ocn-MaloChannelEspirituSantoIsland.Kilbourne.2004__d13C,-15.7,167.2,-1.5,coral.d13c
Arc-NGTB21.Schwager.1998__d18O,80.0,-41.14,2185.0,glacierice.d18o
Arc-LakeHamptraesk.Luoto.2009__temperature,60.28,25.42,29.0,lakesediment.chironomid
Asi-JAPA019.Sano.2013__ringWidth,33.73,133.12,3700.0,wood.ring width
Eur-SpanishPyrenees.Dorado-Linan.2012__ringWidth,42.5,1.0,1200.0,wood.ring width
NAm-TwistedTreeHeartrotHill.Jacoby.1989__sampleCount,65.0,-138.3,915.0,wood.samplecount
NAm-TwistedTreeHeartrotHill.Jacoby.1989__segmentLength,65.0,-138.3,915.0,wood.segmentlength
NAm-TwistedTreeHeartrotHill.Jacoby.1989__ringWidth,65.0,-138.3,915.0,wood.ringwidth
NAm-TwistedTreeHeartrotHill.Jacoby.1989__residualChronology,65.0,-138.3,915.0,wood.residualchronology
NAm-TwistedTreeHeartrotHill.Jacoby.1989__ARSTAN,65.0,-138.3,915.0,wood.arstan
NAm-TwistedTreeHeartrotHill.Jacoby.1989__correlationCoefficient,65.0,-138.3,915.0,wood.correlationcoefficient
NAm-TwistedTreeHeartrotHill.Jacoby.1989__RBAR,65.0,-138.3,915.0,wood.rbar
NAm-TwistedTreeHeartrotHill.Jacoby.1989__uncertainty1s,65.0,-138.3,915.0,wood.uncertainty1s
NAm-TwistedTreeHeartrotHill.Jacoby.1989__uncertainty1s__2,65.0,-138.3,915.0,wood.uncertainty1s
NAm-TwistedTreeHeartrotHill.Jacoby.1989__EPS,65.0,-138.3,915.0,wood.eps
NAm-TwistedTreeHeartrotHill.Jacoby.1989__core,65.0,-138.3,915.0,wood.core
NAm-TwistedTreeHeartrotHill.Jacoby.1989__ringWidth__2,65.0,-138.3,915.0,wood.ring width
Asi-NEPA036.Krusic.2013__ringWidth,27.73,87.2,2300.0,wood.ring width
NAm-SpruceCreek.Church.1981__sampleCount,68.6,-138.6,381.0,wood.samplecount
NAm-SpruceCreek.Church.1981__segmentLength,68.6,-138.6,381.0,wood.segmentlength
NAm-SpruceCreek.Church.1981__ringWidth,68.6,-138.6,381.0,wood.ringwidth
NAm-SpruceCreek.Church.1981__ringWidth__2,68.6,-138.6,381.0,wood.ring width
NAm-SpruceCreek.Church.1981__residualChronology,68.6,-138.6,381.0,wood.residualchronology
NAm-SpruceCreek.Church.1981__ARSTAN,68.6,-138.6,381.0,wood.arstan
NAm-SpruceCreek.Church.1981__correlationCoefficient,68.6,-138.6,381.0,wood.correlationcoefficient
NAm-SpruceCreek.Church.1981__RBAR,68.6,-138.6,381.0,wood.rbar
NAm-SpruceCreek.Church.1981__uncertainty1s,68.6,-138.6,381.0,wood.uncertainty1s
NAm-SpruceCreek.Church.1981__uncertainty1s__2,68.6,-138.6,381.0,wood.uncertainty1s
NAm-SpruceCreek.Church.1981__EPS,68.6,-138.6,381.0,wood.eps
NAm-SpruceCreek.Church.1981__core,68.6,-138.6,381.0,wood.core
Asi-DEZQIN.PAGES2k.2013__ringWidth,34.75,100.82,1750.0,wood.ring width
Asi-BT004.Cook.2010__ringWidth,27.7,90.68,2000.0,wood.ring width
Arc-BigRoundLake.Thomas.2009__temperature,69.87,-68.83,180.0,lakesediment.varve thickness
Arc-BigRoundLake.Thomas.2009__varveThickness,69.87,-68.83,180.0,lakesediment.varve thickness
Eur-FinnishLakelands.Helama.2014__temperature,62.0,28.325,130.0,wood.maximum latewood density
Eur-Seebergsee.Larocque-Tobler.2012__temperature,46.15,7.5,1830.0,lakesediment.chironomid
Asi-PAKI006.Esper.2007__ringWidth,36.33,74.03,3500.0,wood.ring width
Ocn-HaferaIsland.Wu.2013__Sr/Ca,-19.9333,-174.7167,-10.0,coral.sr/ca
Arc-MD992275.Jiang.2005__temperature,66.55,-17.7,-470.0,marinesediment.diatom
Eur-NorthernScandinavia.Esper.2012__MXD,68.0,25.0,300.0,wood.maximum latewood density
Asi-ZHIDJP.Shao.2003__ringWidth,33.72,96.28,3800.0,wood.ring width
NAm-Pintlers.Littell.2011__sampleCount,46.0,-113.4,2700.0,wood.samplecount
NAm-Pintlers.Littell.2011__segmentLength,46.0,-113.4,2700.0,wood.segmentlength
NAm-Pintlers.Littell.2011__ringWidth,46.0,-113.4,2700.0,wood.ringwidth
NAm-Pintlers.Littell.2011__residualChronology,46.0,-113.4,2700.0,wood.residualchronology
NAm-Pintlers.Littell.2011__ARSTAN,46.0,-113.4,2700.0,wood.arstan
NAm-Pintlers.Littell.2011__correlationCoefficient,46.0,-113.4,2700.0,wood.correlationcoefficient
NAm-Pintlers.Littell.2011__RBAR,46.0,-113.4,2700.0,wood.rbar
NAm-Pintlers.Littell.2011__uncertainty1s,46.0,-113.4,2700.0,wood.uncertainty1s
NAm-Pintlers.Littell.2011__uncertainty1s__2,46.0,-113.4,2700.0,wood.uncertainty1s
NAm-Pintlers.Littell.2011__EPS,46.0,-113.4,2700.0,wood.eps
NAm-Pintlers.Littell.2011__core,46.0,-113.4,2700.0,wood.core
NAm-Pintlers.Littell.2011__ringWidth__2,46.0,-113.4,2700.0,wood.ring width
NAm-SewardComposite.D'Arrigo.2006__sampleCount,65.2,-162.3,100.0,wood.samplecount
NAm-SewardComposite.D'Arrigo.2006__segmentLength,65.2,-162.3,100.0,wood.segmentlength
NAm-SewardComposite.D'Arrigo.2006__ringWidth,65.2,-162.3,100.0,wood.ringwidth
NAm-SewardComposite.D'Arrigo.2006__ringWidth__2,65.2,-162.3,100.0,wood.ring width
NAm-SewardComposite.D'Arrigo.2006__residualChronology,65.2,-162.3,100.0,wood.residualchronology
NAm-SewardComposite.D'Arrigo.2006__ARSTAN,65.2,-162.3,100.0,wood.arstan
NAm-SewardComposite.D'Arrigo.2006__correlationCoefficient,65.2,-162.3,100.0,wood.correlationcoefficient
NAm-SewardComposite.D'Arrigo.2006__RBAR,65.2,-162.3,100.0,wood.rbar
NAm-SewardComposite.D'Arrigo.2006__uncertainty1s,65.2,-162.3,100.0,wood.uncertainty1s
NAm-SewardComposite.D'Arrigo.2006__uncertainty1s__2,65.2,-162.3,100.0,wood.uncertainty1s
NAm-SewardComposite.D'Arrigo.2006__EPS,65.2,-162.3,100.0,wood.eps
NAm-SewardComposite.D'Arrigo.2006__core,65.2,-162.3,100.0,wood.core
NAm-SewardComposite.D'Arrigo.2006__sampleCount__2,65.2,-162.3,100.0,wood.samplecount
NAm-SewardComposite.D'Arrigo.2006__segmentLength__2,65.2,-162.3,100.0,wood.segmentlength
NAm-SewardComposite.D'Arrigo.2006__density,65.2,-162.3,100.0,wood.density
NAm-SewardComposite.D'Arrigo.2006__MXD,65.2,-162.3,100.0,wood.maximum latewood density
NAm-SewardComposite.D'Arrigo.2006__residualChronology__2,65.2,-162.3,100.0,wood.residualchronology
NAm-SewardComposite.D'Arrigo.2006__ARSTAN__2,65.2,-162.3,100.0,wood.arstan
NAm-SewardComposite.D'Arrigo.2006__correlationCoefficient__2,65.2,-162.3,100.0,wood.correlationcoefficient
NAm-SewardComposite.D'Arrigo.2006__RBAR__2,65.2,-162.3,100.0,wood.rbar
NAm-SewardComposite.D'Arrigo.2006__uncertainty1s__3,65.2,-162.3,100.0,wood.uncertainty1s
NAm-SewardComposite.D'Arrigo.2006__uncertainty1s__4,65.2,-162.3,100.0,wood.uncertainty1s
NAm-SewardComposite.D'Arrigo.2006__EPS__2,65.2,-162.3,100.0,wood.eps
NAm-SewardComposite.D'Arrigo.2006__core__2,65.2,-162.3,100.0,wood.core
Asi-KERALA.PAGES2k.2013__ringWidth,10.0,76.67,3100.0,wood.ring width
Asi-JAPA013.Yasue.1997__ringWidth,44.35,142.18,3700.0,wood.ring width
NAm-HerringAlpine.Fritts.1995__sampleCount,60.4,-147.8,275.0,wood.samplecount
NAm-HerringAlpine.Fritts.1995__segmentLength,60.4,-147.8,275.0,wood.segmentlength
NAm-HerringAlpine.Fritts.1995__ringWidth,60.4,-147.8,275.0,wood.ringwidth
NAm-HerringAlpine.Fritts.1995__ringWidth__2,60.4,-147.8,275.0,wood.ring width
NAm-HerringAlpine.Fritts.1995__residualChronology,60.4,-147.8,275.0,wood.residualchronology
NAm-HerringAlpine.Fritts.1995__ARSTAN,60.4,-147.8,275.0,wood.arstan
NAm-HerringAlpine.Fritts.1995__correlationCoefficient,60.4,-147.8,275.0,wood.correlationcoefficient
NAm-HerringAlpine.Fritts.1995__RBAR,60.4,-147.8,275.0,wood.rbar
NAm-HerringAlpine.Fritts.1995__uncertainty1s,60.4,-147.8,275.0,wood.uncertainty1s
NAm-HerringAlpine.Fritts.1995__uncertainty1s__2,60.4,-147.8,275.0,wood.uncertainty1s
NAm-HerringAlpine.Fritts.1995__EPS,60.4,-147.8,275.0,wood.eps
NAm-HerringAlpine.Fritts.1995__core,60.4,-147.8,275.0,wood.core
Arc-GulfofAlaska.Wilson.2014__temperature,61.03,-146.59,230.0,wood.ring width
Ocn-MakassarStrait.Linsley.2010__temperature,-7.4,115.2,-594.0,marinesediment.mg/ca
Ocn-MakassarStrait.Linsley.2010__temperature__2,-7.4,115.2,-594.0,marinesediment.temperature
Asi-PAKI009.Esper.2007__ringWidth,36.58,75.08,1500.0,wood.ring width
NAm-HartsPassN2.Peterson.1994__sampleCount,48.7,-120.7,2000.0,wood.samplecount
NAm-HartsPassN2.Peterson.1994__segmentLength,48.7,-120.7,2000.0,wood.segmentlength
NAm-HartsPassN2.Peterson.1994__ringWidth,48.7,-120.7,2000.0,wood.ringwidth
NAm-HartsPassN2.Peterson.1994__ringWidth__2,48.7,-120.7,2000.0,wood.ring width
NAm-HartsPassN2.Peterson.1994__residualChronology,48.7,-120.7,2000.0,wood.residualchronology
NAm-HartsPassN2.Peterson.1994__ARSTAN,48.7,-120.7,2000.0,wood.arstan
NAm-HartsPassN2.Peterson.1994__correlationCoefficient,48.7,-120.7,2000.0,wood.correlationcoefficient
NAm-HartsPassN2.Peterson.1994__RBAR,48.7,-120.7,2000.0,wood.rbar
NAm-HartsPassN2.Peterson.1994__uncertainty1s,48.7,-120.7,2000.0,wood.uncertainty1s
NAm-HartsPassN2.Peterson.1994__uncertainty1s__2,48.7,-120.7,2000.0,wood.uncertainty1s
NAm-HartsPassN2.Peterson.1994__EPS,48.7,-120.7,2000.0,wood.eps
NAm-HartsPassN2.Peterson.1994__core,48.7,-120.7,2000.0,wood.core
Arc-LowerMurrayLake.Cook.2008__MAR,81.35,-69.53,106.0,lakesediment.accumulation rate
Asi-HEBQIN.PAGES2k.2013__ringWidth,34.73,100.78,1750.0,wood.ring width
Arc-Kittelfjall.Bjorklund.2012__density,65.2,15.5,550.0,wood.maximum latewood density
Ocn-PuntaMaroma.Vasquez-Bedoya.2012__calcificationRate,20.83,-86.74,-3.1,coral.calcification rate
NAm-EurekaSummit.Schweingruber.1996__sampleCount,61.8,-147.3,960.0,wood.samplecount
NAm-EurekaSummit.Schweingruber.1996__segmentLength,61.8,-147.3,960.0,wood.segmentlength
NAm-EurekaSummit.Schweingruber.1996__ringWidth,61.8,-147.3,960.0,wood.ringwidth
NAm-EurekaSummit.Schweingruber.1996__ringWidth__2,61.8,-147.3,960.0,wood.ring width
NAm-EurekaSummit.Schweingruber.1996__residualChronology,61.8,-147.3,960.0,wood.residualchronology
NAm-EurekaSummit.Schweingruber.1996__ARSTAN,61.8,-147.3,960.0,wood.arstan
NAm-EurekaSummit.Schweingruber.1996__correlationCoefficient,61.8,-147.3,960.0,wood.correlationcoefficient
NAm-EurekaSummit.Schweingruber.1996__RBAR,61.8,-147.3,960.0,wood.rbar
NAm-EurekaSummit.Schweingruber.1996__uncertainty1s,61.8,-147.3,960.0,wood.uncertainty1s
NAm-EurekaSummit.Schweingruber.1996__uncertainty1s__2,61.8,-147.3,960.0,wood.uncertainty1s
NAm-EurekaSummit.Schweingruber.1996__EPS,61.8,-147.3,960.0,wood.eps
NAm-EurekaSummit.Schweingruber.1996__core,61.8,-147.3,960.0,wood.core
NAm-EurekaSummit.Schweingruber.1996__sampleCount__2,61.8,-147.3,960.0,wood.samplecount
NAm-EurekaSummit.Schweingruber.1996__segmentLength__2,61.8,-147.3,960.0,wood.segmentlength
NAm-EurekaSummit.Schweingruber.1996__density,61.8,-147.3,960.0,wood.density
NAm-EurekaSummit.Schweingruber.1996__MXD,61.8,-147.3,960.0,wood.maximum latewood density
NAm-EurekaSummit.Schweingruber.1996__residualChronology__2,61.8,-147.3,960.0,wood.residualchronology
NAm-EurekaSummit.Schweingruber.1996__ARSTAN__2,61.8,-147.3,960.0,wood.arstan
NAm-EurekaSummit.Schweingruber.1996__correlationCoefficient__2,61.8,-147.3,960.0,wood.correlationcoefficient
NAm-EurekaSummit.Schweingruber.1996__RBAR__2,61.8,-147.3,960.0,wood.rbar
NAm-EurekaSummit.Schweingruber.1996__uncertainty1s__3,61.8,-147.3,960.0,wood.uncertainty1s
NAm-EurekaSummit.Schweingruber.1996__uncertainty1s__4,61.8,-147.3,960.0,wood.uncertainty1s
NAm-EurekaSummit.Schweingruber.1996__EPS__2,61.8,-147.3,960.0,wood.eps
NAm-EurekaSummit.Schweingruber.1996__core__2,61.8,-147.3,960.0,wood.core
Asi-EastChina.Wang.1998__temperature,34.0,120.0,3300.0,documents.historical
Asi-CHIN062.Shao.2013__ringWidth,37.03,98.67,3700.0,wood.ring width
Asi-UULEWW.Schweingruber.2002__ringWidth,50.48,87.65,2150.0,wood.ring width
Ocn-Moorea.Boiseau.1998__d18O,-17.5,-149.8333,-5.0,coral.d18o
Ocn-SecasIslandPanama.Linsley.1994__d18O,7.95,-82.0,-3.0,coral.d18o
